sasdate,RPI_value,W875RX1_value,DPCERA3M086SBEA_value,CMRMTSPLx_value,RETAILx_value,INDPRO_value,IPFPNSS_value,IPFINAL_value,IPCONGD_value,IPDCONGD_value,IPNCONGD_value,IPBUSEQ_value,IPMAT_value,IPDMAT_value,IPNMAT_value,IPMANSICS_value,IPB51222S_value,IPFUELS_value,CUMFNS_value,CLF16OV_value,CE16OV_value,UNRATE_value,UEMPMEAN_value,UEMPLT5_value,UEMP5TO14_value,UEMP15OV_value,UEMP15T26_value,UEMP27OV_value,CLAIMSx_value,PAYEMS_value,USGOOD_value,CES1021000001_value,USCONS_value,MANEMP_value,DMANEMP_value,NDMANEMP_value,SRVPRD_value,USTPU_value,USWTRADE_value,USTRADE_value,USFIRE_value,USGOVT_value,CES0600000007_value,AWOTMAN_value,AWHMAN_value,HOUST_value,HOUSTNE_value,HOUSTMW_value,HOUSTS_value,HOUSTW_value,PERMIT_value,PERMITNE_value,PERMITMW_value,PERMITS_value,PERMITW_value,ACOGNO_value,AMDMNOx_value,ANDENOx_value,AMDMUOx_value,BUSINVx_value,ISRATIOx_value,M1SL_value,M2SL_value,M2REAL_value,AMBSL_value,TOTRESNS_value,NONBORRES_value,BUSLOANS_value,REALLN_value,NONREVSL_value,CONSPI_value,S&P 500_value,S&P: indust_value,S&P div yield_value,S&P PE ratio_value,FEDFUNDS_value,CP3Mx_value,TB3MS_value,TB6MS_value,GS1_value,GS5_value,GS10_value,AAA_value,BAA_value,COMPAPFFx_value,TB3SMFFM_value,TB6SMFFM_value,T1YFFM_value,T5YFFM_value,T10YFFM_value,AAAFFM_value,BAAFFM_value,TWEXMMTH_value,EXSZUSx_value,EXJPUSx_value,EXUSUKx_value,EXCAUSx_value,PPIFGS_value,PPIFCG_value,PPIITM_value,PPICRM_value,OILPRICEx_value,PPICMM_value,CPIAUCSL_value,CPIAPPSL_value,CPITRNSL_value,CPIMEDSL_value,CUSR0000SAC_value,CUSR0000SAD_value,CUSR0000SAS_value,CPIULFSL_value,CUSR0000SA0L2_value,CUSR0000SA0L5_value,PCEPI_value,DDURRG3M086SBEA_value,DNDGRG3M086SBEA_value,DSERRG3M086SBEA_value,CES0600000008_value,CES2000000008_value,CES3000000008_value,UMCSENTx_value,MZMSL_value,DTCOLNVHFNM_value,DTCTHFNM_value,INVEST_value,VXOCLSx_value
2015-10-01,14150.025462133395,11740.9452788895,117.03152500753302,1257262.2662837117,484602.3237011397,113.217036174896,105.91910485783627,108.7581166004293,104.36642943492096,116.83180371672798,101.29634807430128,120.31197949028474,122.57924385273805,129.97551255147457,97.41456143650136,109.11309264049538,108.06575760775578,118.08331361122394,81.4277788792438,158325.89314193104,149900.68913453212,5.30972201010318,33.729040002468594,2432.4262558900846,2168.5954353006587,3883.064882178966,1250.8537101103002,2642.058566637964,261.94800027403227,143096.71383640516,19529.422596803484,879.7300323874775,6227.0360315624675,12382.7688084622,7880.679437262304,4504.5998119494825,123806.57984029928,27231.805532130253,6015.091311256856,15887.782591585592,8169.73572776519,22224.33948733833,40.301580947523696,4.878054001303481,40.799683931372925,1272.1050969681698,153.91881443475378,248.3626815461267,556.4085257688866,294.4745089586559,1192.323415138467,153.56252558186688,230.42092134021152,488.9866603004992,296.87151410682145,226919.02298564665,279568.3775037641,99636.00056468965,1247147.2657119022,1876347.0358939648,1.2528078029248382,2651.404421921718,11840.103764920144,4936.340313798639,2062.372060519302,840.511969831232,1458710.8673579528,2029.59124023877,3664.095947621746,2572.8618104052653,0.1613662834774902,2356.083388217108,3131.477370685752,1.741226116242144,19.248351632313284,0.62980188525492,0.785183934153436,0.690128455592014,0.7634859695842816,0.8641499830515678,2.194975817642172,2.756472576678091,4.097687683585845,4.715882302510194,0.1216553126857411,-0.4026041311981312,-0.2499446514799095,0.1574484111959559,0.9859346083723928,1.3930160044092583,2.299276410364526,3.260417347647572,82.02771631613354,0.9405135730261424,115.03282688464353,1.589044026119708,1.1238423001000817,190.52660892615145,199.9108627423857,184.86997734558477,213.01869119948617,24.031225725685346,231.8315827439116,232.90014297304057,113.78376485936045,179.17944937030992,460.633308756072,171.31449064974038,100.5082389846894,294.23753161889874,230.28429655267416,217.1483167361148,222.5238764487517,107.83805156268336,84.85578655826008,103.21944148854764,113.73702714088108,21.85057294259559,24.69554540633263,19.831584360426685,93.2065986156791,13160.171570245226,359978.7841288696,933594.055817478,3055.922823821445,17.369276838200527
2015-11-01,14192.231405364855,11776.143747941513,117.38480211627603,1262159.2265662486,487582.3107708941,113.71803294242343,106.3561724006918,109.2199421039004,104.72247194180468,117.63357180822284,101.530556065669,121.1361738447972,123.17048529082588,130.84452605814187,97.8096385381168,109.6374807997487,108.2542116723663,118.35814980102543,81.60501495764717,158514.9355360862,150130.5934250678,5.278514789318066,33.76585976441439,2428.0141169516446,2156.9733931755536,3862.10673228766,1241.2716486844567,2631.172594286521,259.9627634918086,143361.30592350187,19548.609625964775,880.5252775297035,6238.056132282789,12392.12163610132,7889.398267543613,4505.453196149552,124076.13044051084,27281.983345377153,6025.410029721615,15920.627900091762,8184.908092006473,22254.25720091137,40.29428706594237,4.900417386569615,40.79104069333099,1285.9550027807857,155.2823660809491,251.21055647576753,562.1314778186171,298.24153172026786,1205.343884894595,154.95082016140472,233.04451272786935,493.99821294318656,300.71184367311156,228378.1938350989,282390.7086241875,100904.50316748313,1253845.1267527072,1886627.408843204,1.250075127503323,2622.1764835025065,11847.693353521432,4944.065235665971,1942.0708179534035,744.4267074527389,1433678.5191738012,2059.9435513006824,3670.8613566018153,2591.539665904565,0.16139304710572,2379.750934638461,3163.6404000701073,1.7304984814816189,19.20502721470959,0.6609205538014673,0.8232980390387494,0.727684645767642,0.8024703570441549,0.9052420954830778,2.2262296770479852,2.779704991125184,4.1087288810026985,4.714179730281765,0.119923703261592,-0.4103939588934678,-0.2584974119950272,0.1480033335999953,0.9600859742865624,1.356002258993935,2.261831355087514,3.2233823678131333,81.98030620694551,0.9386182570414908,114.91349251167009,1.5892606033977426,1.1235894100399888,189.81077281087215,198.86733099123657,183.75081009749977,210.14970439811012,21.447047941931345,235.6558167602322,232.5338626398106,112.81496274208448,176.7403798477475,462.560151431356,170.05647829622671,99.74709718908328,294.8716366202721,229.8242628337378,216.4536280298897,222.14068521461263,107.74159033961284,84.27540413993917,102.49037915748428,113.98562588648528,21.866009686859016,24.642432851895684,19.864556044468213,93.4389852349899,13165.165535493794,365118.18805719266,944133.7606711594,3074.9630379961445,17.497718459828242
2015-12-01,14234.413313794848,11811.189325075527,117.73773134279908,1266938.7311388447,490537.09779569315,114.20455547278064,106.78164194206435,109.66941689810096,105.06796843395232,118.4039329179823,101.76012384409675,121.9409585758578,123.74337849043884,131.68916518829283,98.18988383565602,110.14648744121445,108.4487779775238,118.6265452046374,81.76831844743872,158705.65031977455,150358.9711571729,5.2492835763148955,33.79948101518568,2424.1268691527725,2146.441957863077,3842.842659908338,1232.532602781836,2621.0818288555492,258.14776293333284,143623.64289396768,19566.79019544055,881.2906360565513,6249.017788923378,12400.613192527318,7897.474600235149,4506.084474265896,124344.7895878117,27331.49578898638,6035.593745994306,15953.100864025491,8200.169745058565,22284.590378684203,40.28737425848413,4.9211965050997675,40.78287035035941,1298.851157234429,156.5496554916113,253.85962753387432,567.459164914393,301.75720240180584,1217.4727739602524,156.2416803583721,235.4864034069076,498.66610971817295,304.29634112905495,229793.41467203488,285121.0355756452,102127.04470663868,1260595.7733272067,1896863.6686484823,1.247524004851023,2591.975389793347,11853.352228921894,4952.092138729044,1828.103321220365,658.0066994308118,1415005.224949408,2091.229591360119,3677.926566582319,2610.5702505862064,0.1614210517476638,2402.860026908349,3195.077032983768,1.7204763224161657,19.16380055376524,0.6896448604764603,0.8583954229709151,0.7620893742704236,0.8381747875151272,0.9428382502581352,2.2547091646198596,2.8008572728330408,4.11891960014726,4.712725065729781,0.1183352754081392,-0.4176440117665832,-0.2664585466631247,0.1391913081395073,0.9360952685888182,1.3217083366705855,2.2272648243938096,3.1893364586027246,81.93297398567091,0.9367206692975766,114.79139253842511,1.5893936064436054,1.1233695024976698,189.1012294633059,197.83511509480803,182.6517770479232,207.20577833600757,19.115773127469605,239.562864354632,232.16773795584712,111.86879197756004,174.34609217576963,464.48851275219687,168.80930277770295,98.98843347703536,295.5070370731142,229.36684084506496,215.76423373090844,221.7616313572232,107.64590188311738,83.69727682061776,101.76734101182826,114.23613319796638,21.88178884158829,24.58488136280705,19.899233442781593,93.65121431404324,13167.402743304829,370544.29162586905,955312.7321034792,3094.3322102400925,17.61926562109925
2016-01-01,14276.585906329428,11846.102007663068,118.09032684163392,1271607.4542508735,493467.2847101055,114.67751798919728,107.19621960928404,110.10732079681816,105.40359414152884,119.14474851350636,101.98535200097328,122.7275165909672,124.29911449399798,132.51069658964525,98.55623809324646,110.64101146099128,108.64923372359516,118.88923730930966,81.91862437367165,158897.90683876263,150585.87668160544,5.221914261069018,33.83021496286663,2420.7309472884317,2136.9193983312043,3825.17136003236,1224.5761646656547,2611.748049211212,256.4891818168627,143883.82872345662,19584.01609829227,882.0279400750607,6259.915586050881,12408.295703698412,7904.946612651596,4506.5077549088755,124612.59566212066,27380.37487183373,6045.648303586545,15985.220265490188,8215.513513709637,22315.31260556449,40.280872308642145,4.940497321096635,40.77520171380811,1310.806536111987,157.72226987748542,256.31471554968635,572.398961235721,305.0202807069805,1228.7164841756537,157.43608113636702,237.74890999533412,502.9924489905203,307.6261746518179,231165.6349562445,287764.0973704573,103306.02781727118,1267396.77154194,1907059.6792897736,1.245146613289012,2560.9524580724124,11857.266661909489,4960.4102360289135,1720.2403146812314,580.5839867892136,1402113.4797884752,2123.44458662148,3685.271832844609,2629.9376848020584,0.1614501580981198,2425.416069985189,3225.794240817425,1.7111366638522734,19.124391229852687,0.7160996976052584,0.8906617621915354,0.7935402532696969,0.8708093997372685,0.9771655255769752,2.2805936019765354,2.820070562389611,4.128335161434675,4.711550947410262,0.1169243289154429,-0.4243686688926363,-0.2738335130340396,0.1310087576418397,0.9139135500315796,1.290060529170952,2.19550087688757,3.1581871048020407,81.88612050610504,0.934825490105832,114.66676989392968,1.5894400328719376,1.1231864977640764,188.3968829347776,196.81264060336076,181.57049864151745,204.19634630357407,17.016460705181338,243.55042570184105,231.80146795368043,110.94348531826247,171.99300650245058,466.4188257467861,167.57206143649756,98.23234007976976,296.1436311221989,228.91145467835776,215.079347740272,221.38605001929923,107.55079684850064,83.12140438401146,101.04979455095356,114.4884217007857,21.897891472649256,24.523276848529363,19.935483695070992,93.84452688719406,13167.154589825685,376248.2557352688,967105.5263755382,3114.0197572263637,17.73505709671202
2016-02-01,14318.746933666784,11880.88410870092,118.44261434130448,1276171.2518872644,496374.636930106,115.13763154919188,107.60046735292968,110.5342591327637,105.72989244631282,119.85747821343176,102.20648396298176,123.49672222803989,124.83860235487964,133.31022461375423,98.90947025422416,111.12178925023304,108.85531162324362,119.14656145789957,82.05673342250593,159091.59344885085,150811.35092971745,5.196310453965442,33.858339986128875,2417.7920286113444,2128.3357258867304,3809.00212161856,1217.3472713735398,2603.1397169453453,254.9752459032556,144141.9458598137,19600.32636050973,882.7383777890459,6270.742557924666,12415.211045370706,7911.844182473028,4506.73499651358,124879.58062061474,27428.649210973177,6055.578787319363,16017.003190153784,8230.931754954028,22346.39778524498,40.27469623899971,4.958414987365703,40.76793954011778,1321.874689647536,158.80617700351254,258.58407252160936,576.9721887526068,308.047568098772,1239.1310456557796,158.5406517293213,239.8418556350015,507.0003642705974,310.7158182791715,232497.17538217467,290323.6323901139,104443.0267478791,1274245.1221233169,1917218.5090105883,1.2429318328407597,2529.247211464748,11859.610539839923,4969.004271082304,1618.2439919850292,511.4635865528029,1394484.6407252103,2156.584799961028,3692.878298408428,2649.62710626898,0.1614803458869582,2447.4472540780243,3255.830062444737,1.7024343239392392,19.086766268430107,0.7404142634700136,0.9202586019446162,0.8222167430065765,0.9005600682066269,1.0084232029487366,2.304047295928906,2.83746832097784,4.137020272977554,4.710629393336321,0.1156396302501431,-0.4306187232169403,-0.2806886585769018,0.1233810519187825,0.8933697133692577,1.2608141594240845,2.166286127561224,3.12969348664557,81.83969018549546,0.9329319398101772,114.53965473523,1.5894041444269789,1.1230378688240097,187.6967809042777,195.79854183064785,180.50485795461807,201.1306080730702,15.129344256288148,247.6164576728399,231.43480612728493,110.03741988951052,169.67800519846648,468.35150133767695,166.34398169857303,97.47890906451786,296.78132726144275,228.4576074684543,214.3982861614524,221.0133558163236,107.4561091632823,82.5477920309696,100.33728736704714,114.74237379256309,21.91429954030823,24.457981476960825,19.973181994410005,94.02024621814444,13164.674457235897,382222.02140742296,979488.7157043596,3134.0160548954223,17.844886964110383
2016-03-01,14360.891570540824,11915.535213801524,118.79462496505388,1280635.814042464,499261.1561388579,115.58556720942865,107.99491941202577,110.9508031044272,106.04737737887582,120.54351528230748,102.4237500017734,124.24940280006167,125.3626952653601,134.08883629275078,99.250310564738,111.58952749040232,109.06673841789696,119.39877105469468,82.18340248325286,159286.60691024948,151035.43592457566,5.172380037244671,33.884114769235886,2415.276884832665,2120.6260489628476,3794.248597725754,1210.794347227317,2595.2263854115276,253.59513616004452,144398.07576728263,19615.75813083529,883.4230268913224,6281.492384126067,12421.39880440744,7918.195504872287,4506.777553709428,125145.7780056698,27476.347123009873,6065.390271271263,16048.466550947358,8246.417202500194,22377.820834986123,40.268827728410365,4.9750401458050755,40.76106110444721,1332.087778692053,159.80498259606074,260.67392360869627,581.192195598679,310.8473308033251,1248.7473922598774,159.55911506331222,241.77130839618647,510.7022339617629,313.5731067402351,233790.62977009124,292803.29971002653,105539.54282460109,1281137.918213469,1927343.159835227,1.240868196276304,2496.987798432785,11860.545274588529,4977.858416054953,1521.869367647218,449.94569517004976,1391676.2913901033,2190.6475985100965,3700.727697862905,2669.6249259311157,0.1615116146417417,2468.9868829150005,3285.22944883117,1.6943211322191725,19.050934511583787,0.7627163965206298,0.94734012810707,0.8482909457601562,0.9276040495783504,1.0368008869498546,2.3252276457417005,2.853167551375964,4.14501300421883,4.7099222500930855,0.1144657573883017,-0.4364189058072864,-0.2870530727016129,0.1162777690330817,0.8743747370337738,1.233836073099662,2.1394724554140248,3.103697241558286,81.79354388013964,0.9310382918613146,114.41004642199236,1.589291577181274,1.122919937232288,187.00027534088557,194.79187871283497,179.45317743255308,198.01831578488873,13.435932489343214,251.7595310620498,231.06765308874705,109.1491181340618,167.3987390648281,470.2869252895979,165.12456634287173,96.72823596898752,297.4200595391891,228.00498483486868,213.7205895409723,220.64313566622084,107.36172336320374,81.97645750764588,99.62954701831752,114.9978841810408,21.93099567495489,24.389333391484683,20.012210708235475,94.17967004599944,13160.197527608088,388458.27302864846,992440.741404339,3154.3130724895223,17.94876831665271
2016-04-01,14403.020652700245,11950.060564713163,119.14638948433564,1285006.8124353297,502128.4511765135,116.02202310459494,108.38012770535494,111.35754760821376,106.35657326516862,121.20432026598483,102.63738404536946,124.98645083339854,125.87228682009795,134.84763460143142,99.57949983382296,112.04495036655038,109.28326702099923,119.6462122147801,82.29937297643775,159482.848955214,151258.1803711915,5.150030686268136,33.90777978311214,2413.1553173854486,2113.7284514961566,3780.827718333961,1204.8694310732644,2587.976658865362,252.33862112329615,144652.30655736476,19630.351332377533,884.0831139678082,6292.160608710453,12426.899483584471,7924.029835590724,4506.646691589238,125411.22536544476,27523.49718698418,6075.0880098697835,16079.627252310289,8261.963596390959,22409.558776821297,40.26327550315694,4.990459818553606,40.75457190074623,1341.490809468309,160.72337236217768,262.59460842448385,585.0781037513419,313.4297544969933,1257.6055133613324,160.49599529125288,243.54597792459805,514.1132141535552,316.20908373749575,235048.11502187615,295207.0182086714,106597.35296113984,1288072.7838920793,1937436.834175663,1.2389459062486854,2464.291421545026,11860.22100023047,4986.959037071056,1430.8705968863856,395.3444660587064,1393336.3146066498,2225.6313036073366,3708.8027381859506,2689.9183602694957,0.1615439282651814,2490.06119895852,3314.0276517497496,1.686758249661805,19.01683215083184,0.7831252592860625,0.9720577438550436,0.8719284392054758,0.9521133999595188,1.062482972033537,2.3442850315194774,2.867281677634279,4.152357178338191,4.709410795080624,0.1134049888892751,-0.4417917202227811,-0.2929484084426749,0.1096785622156473,0.8568441386182682,1.2089958641483909,2.11490955853623,3.08002468661306,81.74767366568014,0.9291444446406584,114.27801383133696,1.5891058038081882,1.122830983944058,186.30675834280837,193.79177420834984,178.41390656683677,194.86847211362985,11.918852179934635,255.97831366740263,230.69991007038897,108.2772215791474,165.15305372299525,472.2254640784791,163.91334919088433,95.98041297655664,298.05976404769154,227.5532885243485,213.04582386806277,220.27499888010476,107.26753058193704,81.40741877036199,98.92631514613068,115.2548549643668,21.94796346220974,24.31764883927004,20.05245976207104,94.32397284387538,13153.942467033765,394950.33524466865,1005941.7281445732,3174.903357817611,18.047042229394
2016-05-01,14445.135884238553,11984.466053783011,119.49793740584444,1289289.6566657082,504978.00067268335,116.44767050376716,108.75662200223752,111.75506444689232,106.65798159258168,121.84130957631072,102.84760914965756,125.70873349788906,126.36823790080828,135.5876817167052,99.89774730125714,112.48875332347272,109.50466726228778,119.88922795304998,82.40534473876505,159680.22744279497,151479.63193555913,5.129174760649142,33.9295590805451,2411.399377888118,2107.58560258304,3768.662236702352,1199.5284940557572,2581.3608162890896,251.19627883633223,144904.72331944035,19644.144448621864,884.7198294102386,6302.743359946778,12431.751742980472,7929.3751893333565,4506.353088553543,125675.95926443044,27570.126662756313,6084.677041205779,16110.501389575797,8277.56517865804,22441.590189009738,40.25802481608446,5.004755840717441,40.74845275286115,1350.1253139627067,161.565699521146,264.3548651267624,588.6473532773921,315.8051662000738,1265.7438837930913,161.35565312925092,245.17374487645864,517.2482519222208,318.6343268033146,236271.5900488863,297538.63516752794,107618.24765042728,1295047.5452749638,1947502.6261959784,1.237155935297105,2431.264918469035,11858.777254367154,4996.293555486551,1345.003428510216,347.00051579045873,1399180.2713530243,2261.535115545033,3717.0871013692094,2710.495314486213,0.1615772468496801,2510.694503960108,3342.257287137974,1.6797103039753507,18.984387525510268,0.801752521032566,0.9945545419229088,0.8932850856894754,0.9742503192904624,1.0856433298579062,2.361360782645638,2.8799175440318288,4.159095174578219,4.709080270729231,0.1124512809969975,-0.4467637318262423,-0.2984033670177955,0.1035532119600472,0.8406851710588842,1.1861565421293372,2.0924501501289705,3.0585198065486674,81.70209160709081,0.9272505494071654,114.14363413579228,1.5888498122855923,1.122769674284673,185.6156211964729,192.79735797931832,177.38556879083407,191.6891845061354,10.561855576745549,260.2714809486268,230.3314571802094,107.42047904205624,162.93889705732812,474.1674667336987,162.70985836641856,95.23552798259205,298.7003752434697,227.102210910696,212.37354994243248,219.90855370465985,107.17342162849776,80.84069213971523,98.22732297013826,115.51319449587186,21.96518743638931,24.24322344949887,20.09382626744617,94.45424709048864,13146.11237947881,401692.1011758165,1019973.3123146442,3195.77984913939,18.140044820058996
2016-06-01,14487.237857469294,12018.756267021943,119.84930031251612,1293489.5218752455,507811.3480042724,116.86314283882082,109.1249040721633,112.14389320492536,106.95207532868942,122.45582977030952,103.05463560196915,126.41707328573396,126.8513587255114,136.31000286799653,100.20572307913586,112.92159826286208,109.730713423607,120.12811347214068,82.50197483167126,159878.65741847488,151699.83794128077,5.109729212501987,33.9496592713909,2409.982581049868,2102.1444918403936,3757.6794452547656,1194.7306490218102,2575.3504930576814,250.1594581833274,145155.40869434644,19657.174093500984,885.3342810417422,6313.237309384826,12435.992043788092,7934.25799663121,4505.906811972024,125940.01634430756,27616.261935693732,6094.162272578748,16141.104535395076,8293.216597114664,22473.89486991777,40.25305835812401,5.0180052747999015,40.7426820095129,1358.0322168918403,162.33623959093626,265.96305837337405,591.9168656882242,317.98428737348837,1273.2011235788764,162.14244944481905,246.6624130628433,520.1223948098133,320.8594801480722,237463.0792403774,299801.8669126321,108603.94712288458,1302060.1634607331,1957543.5250205265,1.2354893986565414,2398.0053498682955,11856.343300229224,5005.849542263458,1264.0260367867108,304.28917373318603,1408971.3466401778,2298.3591195156996,3725.5652810925494,2731.3444724402366,0.1616115402216736,2530.9127483015022,3369.9531969897453,1.6731417607633834,18.95354948974321,0.8187057037569037,1.0149657432004364,0.9125083376019532,0.9941678269664204,1.1064457756288484,2.376588417318753,2.891175520947717,4.165265008368687,4.708911911577686,0.1115936725311013,-0.4513599836592073,-0.3034463244857059,0.0978718139926999,0.8258093829198797,1.1651869299852458,2.071951261487097,3.039031197989817,81.65677173429124,0.925356332036622,114.00696978487834,1.588527131307219,1.1227341976740886,184.92632733513665,191.8078649805566,176.36683964360694,188.48806066413465,9.349854971953723,264.63787082230584,229.962195929413,106.57774328772548,160.7544586721701,476.1132640301521,161.51368310647788,94.49366631545384,299.3418328037491,226.6514820377405,211.70337896766767,219.54344927265188,107.07929930450516,80.27629557785625,97.53233744043976,115.77281830218796,21.982652950820995,24.1663327706991,20.13621388786459,94.57153608794154,13136.895259963689,408677.9936609337,1034518.5180159088,3216.9361432213386,18.22794083661854
2016-07-01,14529.32740222959,12052.93586376274,120.20051053117491,1297611.3803536706,510629.9940582674,117.26904809518456,109.4854560510314,112.52455188421406,107.23930663720937,123.04918150349482,103.2586642110109,127.11226742182718,127.32242660995888,137.01559225352605,100.50406795224993,113.34412231221702,109.9611894092186,120.36314716971512,82.58988460450874,160078.05993681948,151918.84593606714,5.09161470207549,33.96827135608044,2408.880103192696,2097.355766910354,3747.8107873680447,1190.4379347010856,2569.9183755690256,249.22015779355448,145404.4438768185,19669.47576329129,885.927537979549,6323.639773518626,12439.6552475876,7938.703598117732,4505.317430550567,126203.43344102635,27661.9285868086,6103.548500358658,16171.451759122205,8308.912958018022,22506.453909415755,40.2483637749292,5.030280853442463,40.737243465089264,1365.2517634417018,163.03913931553282,267.4276487514589,594.9033437103495,319.9774742440888,1280.01473613098,162.86056817721996,248.0196872660455,522.7501245443478,322.8950398148773,238624.54535988,302000.3540689248,109556.15718469626,1309108.7846604434,1967562.455420727,1.233937871939784,2364.600578638259,11853.038643243954,5015.615159216643,1187.7005114062845,266.6260019483336,1422516.8090670272,2336.10425874864,3734.222537468269,2752.4552664905295,0.1616467786431381,2550.7414344295044,3397.149596900291,1.6670189196254768,18.92426809411575,0.8340871666042152,1.0334198171867788,0.9297378403938608,1.0120108253130804,1.125045359362963,2.3900940983946866,2.901150368384203,4.1709025806444675,4.70888792926583,0.1108249436087583,-0.4556033648031408,-0.3081024336323039,0.092608117640556,0.8121357323162827,1.1459664815735875,2.0532812572726615,3.021417986915393,81.61168703005261,0.9234615310530128,113.86808482397257,1.5881412165269009,1.1227227996852538,184.23841208546523,190.8226341206848,175.35654091761216,185.27224032256697,8.268897030677433,269.07649125575807,229.59205053144157,105.7479635654001,158.5981571649479,478.0631691712011,160.32447319511542,93.7549106857201,299.9840818309404,226.20087019721907,211.034972776197,219.1793757805857,106.98507845758762,79.71424861924011,96.84116139224273,116.03364875231084,22.000346136949172,24.087233195555253,20.17953245077481,94.6768218028769,13126.46473604324,415902.9221458558,1049561.6425933987,3238.3664836284006,18.310945871718676
2016-08-01,14571.406081406774,12087.010088797822,120.5516006835164,1301660.0186151543,513435.35875987634,117.66597394128128,109.8387440110994,112.89754133667844,107.52011022493858,123.62262856845604,103.45988779606616,127.79509550721258,127.78219315145424,137.70541565821858,100.79339755994296,113.75694158847512,110.19589023517555,120.59460237668696,82.66966340231787,160278.36147770332,152136.7039523136,5.074755142994604,33.985571810873196,2408.0687854303233,2093.1733091817277,3738.9914884928753,1186.6150724549248,2565.038024509373,248.3709481093875,145651.90908921926,19681.08415513505,886.5006480477565,6333.948742604777,12442.774883106433,7942.7364574922385,4504.594070414592,126466.24767278506,27707.151454370156,6112.840423675543,16201.557655354263,8324.64983558613,22539.249678849523,40.24393095904211,5.041651277166821,40.7321234561941,1371.8237138154104,163.67845318867782,268.7570969137936,597.6232865415075,321.794939365111,1286.2215955835793,163.51408450320204,249.2532011561605,525.1456049712073,324.7514435117733,239757.8431083153,304137.67996746406,110476.58747806762,1316191.7569222453,1977562.2965563997,1.2324934902562037,2331.1298433019797,11848.973612426713,5025.579297573761,1115.7942973607594,233.4699064919303,1439662.8798097218,2374.772297224992,3743.044896985067,2773.817803282188,0.1616829294224577,2570.2048165149604,3423.8789851933516,1.661310572229072,18.89648761340609,0.8479939206550096,1.0500391168864092,0.9451059078325816,1.027916750776033,1.1415891191044114,2.4019970350749187,2.9099317267855933,4.176042556560595,4.708993276985898,0.1101394198560043,-0.4595152903415414,-0.3123949197372191,0.0877380027394774,0.7995882691772718,1.1283820435096688,2.036316391622924,3.005547081193597,81.5668227093464,0.9215660531064724,113.72705075357646,1.5876952334181622,1.1227339709585396,183.5514567506167,189.8410722629417,174.35360601326815,182.0483093788218,7.306118738184722,273.5864687987485,229.2209544957926,104.93017710524444,156.46857799026014,480.0174790010744,159.14191534618462,93.01934053429416,300.62707062830077,225.75016600608612,210.3680245600891,218.81604981628936,106.89068165149108,79.15457115530522,96.15361791310072,116.2956142807324,22.018253897098067,24.00616301221123,20.223697664847577,94.77102239009427,13114.98090964857,423362.2411242972,1065088.1542123614,3260.065644717356,18.38928565488844
2016-09-01,14613.475692979428,12120.98425798037,120.90260355713988,1305640.017412769,516228.80900578713,118.05448273677456,110.18521432838264,113.26334095750552,107.7949005130125,124.17738624502324,103.65849001649912,128.46631026253831,128.23137734195518,138.3804046331538,101.0742987269166,114.16064688900848,110.4346207070974,120.82273819487364,82.74186734234574,160479.49382369273,152353.4596965097,5.059078056238339,34.001723423863815,2407.526971843953,2089.5541669266577,3731.1605550904055,1183.229301322191,2560.684077224055,247.6049505423503,145897.88263140596,19692.03277117986,887.0546202779168,6344.162724295686,12445.382919075117,7946.3799614380205,4503.745382812212,126728.49591349652,27751.95449734889,6122.042606977431,16231.436277996298,8340.423202824059,22572.265724601388,40.23974789719447,5.052181228340579,40.72730644812735,1377.7868378288867,164.2581128057773,269.9595754610241,600.0927304566186,323.4468103203036,1291.8578390502855,164.10696958027367,250.37039087480773,527.3227280580327,326.43898475296123,240864.75217993063,306217.33113144815,111366.91902280154,1323307.590528502,1987545.8516886644,1.2311488396884334,2297.664336462723,11844.24988086839,5035.7314386305425,1048.0811306026806,204.3242634025017,1460288.2304748415,2414.365793234207,3752.019116306546,2795.4228275160003,0.1617199601115708,2589.326410979495,3450.1728494832937,1.6559873405712102,18.870152972676173,0.860517944875502,1.0649395824664858,0.95873750614063,1.0420154228533014,1.1562158897900665,2.412409568821997,2.91760403718662,4.180717724520466,4.709214054335519,0.1095308918260564,-0.4631166603131791,-0.3163467018543571,0.0832374082411926,0.7880935067775579,1.1123247210295106,2.0209386376311693,2.9912930043905344,81.52216511526373,0.9196698355463332,113.58394026676989,1.5871922274031554,1.1227662867358736,182.86508474492004,188.8626483267706,173.3570709491749,178.82232209389878,6.449705158143672,278.1670434647016,228.8488496087454,104.12350245390508,154.36445739604034,481.976474784224,157.96572975041644,92.28703196137948,301.2707504812851,225.299180481271,209.7022562581996,218.45321228640069,106.79603854579628,78.59728324509018,95.46954843365124,116.55864900763544,22.036363869418892,23.923343357038004,20.268630779273185,94.85499880529522,13102.591117194996,431051.71602920134,1081084.6010210929,3282.02890191253,18.46317750746312
